OUT_ID,STO_NM,SHIP_YM,SERVICE_TYPE,ORDER_CNT,BOX_TOT,WEIGHT_KG
OUT0005263,Sample E-commerce 0360,2025-06,Standard,21,217.604,977.45
OUT0005264,Sample Convenience 0361,2024-01,Standard,5,65.672,215.92
OUT0005265,Sample Convenience 0361,2024-02,Standard,5,58.129,253.36
OUT0005266,Sample Convenience 0361,2024-05,Standard,10,106.676,831.39
OUT0005267,Sample Convenience 0361,2024-07,Cold Chain,7,79.592,283.52
OUT0005268,Sample Convenience 0361,2024-08,Standard,8,65.19,462.91
OUT0005269,Sample Convenience 0361,2024-10,Standard,6,59.729,511.11
OUT0005270,Sample Convenience 0361,2024-11,Standard,9,120.698,495.35
OUT0005271,Sample Convenience 0361,2024-12,Priority,7,66.446,539.94
OUT0005272,Sample Convenience 0361,2025-02,Standard,4,37.873,329.89
OUT0005273,Sample Convenience 0361,2025-03,Standard,4,33.126,269.87
OUT0005274,Sample Convenience 0361,2025-04,Standard,6,74.994,577.69
OUT0005275,Sample Convenience 0361,2025-06,Standard,5,66.394,543.3
OUT0005276,Sample Convenience 0362,2024-01,Standard,5,47.498,419.91
OUT0005277,Sample Convenience 0362,2024-02,Cold Chain,2,19.054,174.29
OUT0005278,Sample Convenience 0362,2024-04,Standard,6,92.218,367.22
OUT0005279,Sample Convenience 0362,2024-05,Standard,6,82.191,567.51
OUT0005280,Sample Convenience 0362,2024-06,Standard,7,104.094,440.58
OUT0005281,Sample Convenience 0362,2024-07,Standard,4,33.941,307.25
OUT0005282,Sample Convenience 0362,2024-08,Cold Chain,7,88.172,665.6
OUT0005283,Sample Convenience 0362,2024-09,Standard,4,38.534,147.69
OUT0005284,Sample Convenience 0362,2024-10,Cold Chain,5,63.976,223.25
OUT0005285,Sample Convenience 0362,2024-11,Standard,6,91.233,627.74
OUT0005286,Sample Convenience 0362,2024-12,Standard,4,49.845,185.32
OUT0005287,Sample Convenience 0362,2025-01,Standard,7,82.917,500.6
OUT0005288,Sample Convenience 0362,2025-02,Standard,4,33.786,263.43
OUT0005289,Sample Convenience 0362,2025-03,Standard,4,44.633,200.55
OUT0005290,Sample Convenience 0362,2025-04,Standard,4,37.689,167.86
OUT0005291,Sample Convenience 0362,2025-05,Standard,5,41.761,160.47
OUT0005292,Sample Convenience 0362,2025-06,Standard,4,51.894,178.24
OUT0005293,Sample Manufacturing 0363,2024-01,Standard,15,152.281,560.32
OUT0005294,Sample Manufacturing 0363,2024-02,Priority,6,45.053,349.35
OUT0005295,Sample Manufacturing 0363,2024-03,Standard,19,157.032,790.5
OUT0005296,Sample Manufacturing 0363,2024-04,Standard,9,103.523,729.99
OUT0005297,Sample Manufacturing 0363,2024-06,Cold Chain,24,281.816,1738.61
OUT0005298,Sample Manufacturing 0363,2024-07,Standard,15,167.442,553.91
OUT0005299,Sample Manufacturing 0363,2024-09,Standard,12,136.349,1050.58
OUT0005300,Sample Manufacturing 0363,2024-10,Standard,14,128.503,1224.63
OUT0005301,Sample Manufacturing 0363,2024-11,Cold Chain,13,198.917,1478.03
OUT0005302,Sample Manufacturing 0363,2025-01,Standard,11,91.202,734.25
OUT0005303,Sample Manufacturing 0363,2025-02,Standard,10,132.897,1291.81
OUT0005304,Sample Manufacturing 0363,2025-04,Cold Chain,12,163.786,627.32
OUT0005305,Sample Manufacturing 0363,2025-05,Standard,12,124.277,785.98
OUT0005306,Sample Manufacturing 0363,2025-06,Standard,14,111.165,516.92
OUT0005307,Sample Pharma 0364,2024-01,Standard,22,276.151,2358.5
OUT0005308,Sample Pharma 0364,2024-02,Standard,27,316.525,1741.34
OUT0005309,Sample Pharma 0364,2024-03,Standard,26,255.172,829.78
OUT0005310,Sample Pharma 0364,2024-04,Standard,17,151.712,818.88
OUT0005311,Sample Pharma 0364,2024-05,Standard,27,267.509,1389.62
OUT0005312,Sample Pharma 0364,2024-06,Standard,23,356.412,2080.63
OUT0005313,Sample Pharma 0364,2024-07,Standard,17,174.491,968.02
OUT0005314,Sample Pharma 0364,2024-08,Standard,15,224.821,1140.45
OUT0005315,Sample Pharma 0364,2024-09,Priority,29,342.053,2157.64
OUT0005316,Sample Pharma 0364,2024-10,Standard,14,138.401,1024.75
OUT0005317,Sample Pharma 0364,2024-11,Cold Chain,31,275.314,1762.25
OUT0005318,Sample Pharma 0364,2024-12,Standard,32,291.527,1842.64
OUT0005319,Sample Pharma 0364,2025-01,Standard,30,277.314,1203.42
OUT0005320,Sample Pharma 0364,2025-02,Standard,22,225.663,1081.58
OUT0005321,Sample Pharma 0364,2025-03,Standard,20,237.325,2313.56
OUT0005322,Sample Pharma 0364,2025-04,Standard,15,221.846,1595.73
OUT0005323,Sample Pharma 0364,2025-05,Standard,24,187.14,1147.87
OUT0005324,Sample Pharma 0364,2025-06,Standard,15,200.484,1496.4
OUT0005325,Sample Pharma 0365,2024-02,Priority,6,89.234,368.87
OUT0005326,Sample Pharma 0365,2024-03,Standard,5,52.632,497.0
OUT0005327,Sample Pharma 0365,2024-04,Standard,16,136.162,915.74
OUT0005328,Sample Pharma 0365,2024-05,Standard,6,50.625,474.87
OUT0005329,Sample Pharma 0365,2024-06,Cold Chain,13,103.654,934.71
OUT0005330,Sample Pharma 0365,2024-07,Cold Chain,7,55.056,401.2
OUT0005331,Sample Pharma 0365,2024-09,Standard,6,63.338,599.01
OUT0005332,Sample Pharma 0365,2024-10,Standard,7,85.479,502.42
OUT0005333,Sample Pharma 0365,2024-11,Cold Chain,5,73.334,367.83
OUT0005334,Sample Pharma 0365,2025-01,Cold Chain,8,93.939,509.38
OUT0005335,Sample Pharma 0365,2025-02,Standard,5,40.547,137.86
OUT0005336,Sample Pharma 0365,2025-03,Standard,5,71.366,618.19
OUT0005337,Sample Pharma 0365,2025-04,Standard,15,225.214,1053.16
OUT0005338,Sample Pharma 0365,2025-05,Cold Chain,6,74.645,597.59
OUT0005339,Sample Pharma 0365,2025-06,Priority,7,61.58,249.67
OUT0005340,Sample Pharma 0366,2024-01,Standard,10,88.277,621.96
OUT0005341,Sample Pharma 0366,2024-02,Standard,12,89.049,308.77
OUT0005342,Sample Pharma 0366,2024-03,Standard,11,81.98,787.75
OUT0005343,Sample Pharma 0366,2024-04,Standard,8,74.692,327.32
OUT0005344,Sample Pharma 0366,2024-05,Standard,9,117.599,755.1
OUT0005345,Sample Pharma 0366,2024-07,Standard,8,73.101,520.55
OUT0005346,Sample Pharma 0366,2024-10,Standard,12,123.101,1062.6
OUT0005347,Sample Pharma 0366,2024-12,Standard,14,119.677,546.48
OUT0005348,Sample Pharma 0366,2025-01,Priority,7,87.881,754.31
OUT0005349,Sample Pharma 0366,2025-03,Cold Chain,9,96.838,376.66
OUT0005350,Sample Pharma 0366,2025-04,Cold Chain,15,215.879,1934.13
OUT0005351,Sample Retail 0367,2024-01,Standard,16,195.878,1049.57
OUT0005352,Sample Retail 0367,2024-02,Standard,16,147.68,1177.39
OUT0005353,Sample Retail 0367,2024-03,Standard,9,138.993,1016.15
OUT0005354,Sample Retail 0367,2024-04,Standard,12,150.533,589.75
OUT0005355,Sample Retail 0367,2024-05,Standard,9,66.611,291.0
OUT0005356,Sample Retail 0367,2024-06,Standard,23,167.871,1204.58
OUT0005357,Sample Retail 0367,2024-07,Cold Chain,12,171.58,740.09
OUT0005358,Sample Retail 0367,2024-08,Standard,14,136.603,464.47
OUT0005359,Sample Retail 0367,2024-09,Standard,14,193.541,1104.91
OUT0005360,Sample Retail 0367,2024-10,Standard,10,135.677,1144.24
OUT0005361,Sample Retail 0367,2024-11,Priority,9,115.517,797.06
OUT0005362,Sample Retail 0367,2024-12,Cold Chain,15,137.25,1151.49
OUT0005363,Sample Retail 0367,2025-01,Cold Chain,12,102.679,725.11
OUT0005364,Sample Retail 0367,2025-02,Standard,8,118.908,629.73
OUT0005365,Sample Retail 0367,2025-03,Priority,5,53.934,354.74
OUT0005366,Sample Retail 0367,2025-04,Standard,18,251.985,2279.1
OUT0005367,Sample Retail 0367,2025-05,Standard,8,60.33,377.74
OUT0005368,Sample Retail 0367,2025-06,Standard,11,155.014,1248.49
OUT0005369,Sample Manufacturing 0368,2024-02,Standard,8,70.156,297.02
OUT0005370,Sample Manufacturing 0368,2024-03,Standard,5,56.426,517.8
OUT0005371,Sample Manufacturing 0368,2024-04,Standard,4,39.789,240.81
OUT0005372,Sample Manufacturing 0368,2024-05,Standard,4,29.187,124.63
OUT0005373,Sample Manufacturing 0368,2024-06,Standard,9,111.874,492.66
OUT0005374,Sample Manufacturing 0368,2024-08,Standard,5,46.77,281.09
OUT0005375,Sample Manufacturing 0368,2024-09,Priority,10,128.538,847.95
OUT0005376,Sample Manufacturing 0368,2024-10,Standard,6,91.025,626.66
OUT0005377,Sample Manufacturing 0368,2024-11,Standard,8,107.976,856.91
OUT0005378,Sample Manufacturing 0368,2024-12,Standard,9,124.302,1113.69
OUT0005379,Sample Manufacturing 0368,2025-01,Standard,4,51.612,333.05
OUT0005380,Sample Manufacturing 0368,2025-02,Standard,6,61.875,388.37
OUT0005381,Sample Manufacturing 0368,2025-03,Standard,6,45.562,419.83
OUT0005382,Sample Manufacturing 0368,2025-04,Standard,6,52.648,192.11
OUT0005383,Sample Manufacturing 0368,2025-05,Standard,6,79.169,446.32
OUT0005384,Sample Manufacturing 0368,2025-06,Priority,5,40.558,204.33
OUT0005385,Sample E-commerce 0369,2024-01,Standard,38,340.788,1789.94
OUT0005386,Sample E-commerce 0369,2024-02,Cold Chain,10,130.029,897.92
OUT0005387,Sample E-commerce 0369,2024-03,Standard,16,184.544,1276.01
OUT0005388,Sample E-commerce 0369,2024-04,Standard,35,408.319,2656.23
OUT0005389,Sample E-commerce 0369,2024-05,Standard,24,196.835,1554.86
OUT0005390,Sample E-commerce 0369,2024-06,Standard,21,311.657,1102.5
OUT0005391,Sample E-commerce 0369,2024-08,Standard,27,389.227,3320.68
OUT0005392,Sample E-commerce 0369,2024-09,Standard,20,296.211,1277.38
OUT0005393,Sample E-commerce 0369,2024-10,Standard,9,131.656,1011.49
OUT0005394,Sample E-commerce 0369,2024-11,Cold Chain,29,431.234,3669.39
OUT0005395,Sample E-commerce 0369,2024-12,Standard,25,321.279,2113.76
OUT0005396,Sample E-commerce 0369,2025-01,Priority,21,295.44,1309.15
OUT0005397,Sample E-commerce 0369,2025-03,Standard,22,157.794,1377.04
OUT0005398,Sample E-commerce 0369,2025-04,Standard,31,371.562,2503.58
OUT0005399,Sample E-commerce 0369,2025-05,Standard,32,337.287,1467.94
OUT0005400,Sample E-commerce 0369,2025-06,Standard,23,272.176,1934.15
OUT0005401,Sample Manufacturing 0370,2024-01,Standard,21,211.445,1134.85
OUT0005402,Sample Manufacturing 0370,2024-02,Standard,7,65.628,384.76
OUT0005403,Sample Manufacturing 0370,2024-03,Cold Chain,16,152.614,846.64
OUT0005404,Sample Manufacturing 0370,2024-05,Standard,19,188.29,1774.96
OUT0005405,Sample Manufacturing 0370,2024-06,Standard,11,78.277,477.8
OUT0005406,Sample Manufacturing 0370,2024-07,Standard,9,75.248,529.77
OUT0005407,Sample Manufacturing 0370,2024-08,Standard,12,175.112,1129.24
OUT0005408,Sample Manufacturing 0370,2024-09,Standard,10,125.503,719.51
OUT0005409,Sample Manufacturing 0370,2024-10,Cold Chain,13,137.754,727.21
OUT0005410,Sample Manufacturing 0370,2024-11,Standard,15,111.324,368.87
OUT0005411,Sample Manufacturing 0370,2024-12,Standard,21,299.436,1534.22
OUT0005412,Sample Manufacturing 0370,2025-01,Standard,12,165.528,1376.7
OUT0005413,Sample Manufacturing 0370,2025-02,Standard,8,98.619,487.7
OUT0005414,Sample Manufacturing 0370,2025-03,Standard,17,230.776,1829.71
OUT0005415,Sample Manufacturing 0370,2025-04,Standard,11,149.937,767.91
OUT0005416,Sample Manufacturing 0370,2025-05,Standard,12,146.651,555.15
OUT0005417,Sample Manufacturing 0370,2025-06,Priority,9,106.566,404.99
OUT0005418,Sample Pharma 0371,2024-02,Cold Chain,8,84.568,669.69
OUT0005419,Sample Pharma 0371,2024-04,Standard,12,165.599,1281.13
OUT0005420,Sample Pharma 0371,2024-05,Standard,7,87.378,362.23
OUT0005421,Sample Pharma 0371,2024-06,Standard,9,137.845,1196.58
OUT0005422,Sample Pharma 0371,2024-07,Standard,10,128.448,1056.57
OUT0005423,Sample Pharma 0371,2024-08,Standard,11,104.532,655.4
OUT0005424,Sample Pharma 0371,2024-09,Standard,16,175.401,1092.04
OUT0005425,Sample Pharma 0371,2024-10,Priority,7,105.703,905.51
OUT0005426,Sample Pharma 0371,2024-12,Standard,9,72.719,570.18
OUT0005427,Sample Pharma 0371,2025-03,Standard,11,165.077,875.36
OUT0005428,Sample Pharma 0371,2025-05,Standard,6,80.25,772.21
OUT0005429,Sample Pharma 0371,2025-06,Standard,11,151.107,1394.28
OUT0005430,Sample FoodService 0372,2024-01,Standard,9,105.67,390.01
OUT0005431,Sample FoodService 0372,2024-02,Standard,8,66.96,341.35
OUT0005432,Sample FoodService 0372,2024-06,Cold Chain,9,84.952,600.89
OUT0005433,Sample FoodService 0372,2024-07,Standard,11,100.745,633.68
OUT0005434,Sample FoodService 0372,2024-08,Standard,15,152.136,865.92
OUT0005435,Sample FoodService 0372,2024-09,Standard,9,86.957,808.21
OUT0005436,Sample FoodService 0372,2024-10,Standard,5,75.504,471.98
OUT0005437,Sample FoodService 0372,2024-12,Cold Chain,9,130.387,601.36
OUT0005438,Sample FoodService 0372,2025-01,Standard,8,101.152,724.18
OUT0005439,Sample FoodService 0372,2025-02,Standard,7,70.829,367.2
OUT0005440,Sample FoodService 0372,2025-03,Standard,8,105.219,556.06
OUT0005441,Sample FoodService 0372,2025-04,Standard,8,110.693,479.24
OUT0005442,Sample FoodService 0372,2025-05,Standard,10,142.532,1052.44
OUT0005443,Sample FoodService 0372,2025-06,Standard,9,128.559,1006.98
OUT0005444,Sample Convenience 0373,2024-01,Priority,10,122.644,886.65
OUT0005445,Sample Convenience 0373,2024-02,Standard,13,112.299,624.92
OUT0005446,Sample Convenience 0373,2024-03,Standard,11,96.494,313.68
OUT0005447,Sample Convenience 0373,2024-04,Standard,8,59.871,576.58
OUT0005448,Sample Convenience 0373,2024-05,Standard,13,112.897,868.72
OUT0005449,Sample Convenience 0373,2024-06,Standard,13,186.049,744.05
OUT0005450,Sample Convenience 0373,2024-07,Cold Chain,12,106.403,628.09
OUT0005451,Sample Convenience 0373,2024-08,Standard,20,146.325,1115.9
OUT0005452,Sample Convenience 0373,2024-09,Standard,9,112.014,847.47
OUT0005453,Sample Convenience 0373,2024-10,Cold Chain,14,98.643,330.65
OUT0005454,Sample Convenience 0373,2024-11,Standard,21,188.377,1506.75
OUT0005455,Sample Convenience 0373,2024-12,Cold Chain,10,129.297,1164.61
OUT0005456,Sample Convenience 0373,2025-01,Priority,12,118.035,1120.61
OUT0005457,Sample Convenience 0373,2025-02,Standard,10,98.619,908.29
OUT0005458,Sample Convenience 0373,2025-03,Standard,9,90.646,490.58
OUT0005459,Sample Convenience 0373,2025-04,Standard,4,29.473,98.44
OUT0005460,Sample Convenience 0373,2025-05,Standard,6,48.499,332.6
OUT0005461,Sample Manufacturing 0374,2024-02,Standard,11,94.934,783.74
OUT0005462,Sample Manufacturing 0374,2024-04,Standard,6,51.978,493.15
OUT0005463,Sample Manufacturing 0374,2024-05,Standard,14,196.922,814.43
OUT0005464,Sample Manufacturing 0374,2024-06,Standard,6,78.179,356.92
OUT0005465,Sample Manufacturing 0374,2024-07,Standard,14,108.692,909.45
OUT0005466,Sample Manufacturing 0374,2024-08,Standard,5,63.418,532.95
OUT0005467,Sample Manufacturing 0374,2024-10,Standard,13,161.083,758.09
OUT0005468,Sample Manufacturing 0374,2024-12,Standard,14,108.237,898.0
OUT0005469,Sample Manufacturing 0374,2025-01,Cold Chain,8,66.63,267.62
OUT0005470,Sample Manufacturing 0374,2025-02,Standard,7,56.786,263.19
OUT0005471,Sample Manufacturing 0374,2025-03,Standard,14,109.765,491.56
OUT0005472,Sample Manufacturing 0374,2025-04,Standard,8,97.017,865.32
OUT0005473,Sample Manufacturing 0374,2025-05,Standard,14,187.024,932.02
OUT0005474,Sample Manufacturing 0374,2025-06,Cold Chain,14,192.517,1346.75
OUT0005475,Sample Manufacturing 0375,2024-01,Standard,21,209.369,1437.79
OUT0005476,Sample Manufacturing 0375,2024-02,Standard,10,129.717,688.97
OUT0005477,Sample Manufacturing 0375,2024-03,Standard,10,102.898,341.03
OUT0005478,Sample Manufacturing 0375,2024-04,Standard,11,167.518,1564.06
OUT0005479,Sample Manufacturing 0375,2024-05,Standard,7,75.177,394.79
OUT0005480,Sample Manufacturing 0375,2024-07,Cold Chain,16,193.39,1344.58
OUT0005481,Sample Manufacturing 0375,2024-08,Standard,15,168.612,783.34
OUT0005482,Sample Manufacturing 0375,2024-09,Standard,7,61.297,371.05
OUT0005483,Sample Manufacturing 0375,2024-10,Standard,13,92.523,739.03
OUT0005484,Sample Manufacturing 0375,2024-11,Cold Chain,14,184.976,1766.15
OUT0005485,Sample Manufacturing 0375,2024-12,Standard,14,148.982,1415.12
OUT0005486,Sample Manufacturing 0375,2025-01,Cold Chain,8,72.545,425.53
OUT0005487,Sample Manufacturing 0375,2025-02,Standard,15,218.545,763.26
OUT0005488,Sample Manufacturing 0375,2025-03,Standard,11,79.963,684.48
OUT0005489,Sample Manufacturing 0375,2025-05,Standard,11,85.31,579.82
OUT0005490,Sample Manufacturing 0375,2025-06,Standard,10,135.033,785.25
OUT0005491,Sample E-commerce 0376,2024-01,Standard,11,122.714,767.71
OUT0005492,Sample E-commerce 0376,2024-02,Priority,15,123.444,1081.88
OUT0005493,Sample E-commerce 0376,2024-03,Standard,8,111.469,1092.18
OUT0005494,Sample E-commerce 0376,2024-04,Standard,10,72.033,529.53
OUT0005495,Sample E-commerce 0376,2024-05,Standard,12,168.032,826.58
OUT0005496,Sample E-commerce 0376,2024-06,Standard,10,95.52,608.39
OUT0005497,Sample E-commerce 0376,2024-07,Standard,11,146.969,643.61
OUT0005498,Sample E-commerce 0376,2024-08,Standard,12,181.445,1120.57
OUT0005499,Sample E-commerce 0376,2024-09,Standard,7,106.595,629.94
OUT0005500,Sample E-commerce 0376,2024-10,Priority,22,304.438,2893.01
OUT0005501,Sample E-commerce 0376,2024-11,Standard,11,119.243,988.84
OUT0005502,Sample E-commerce 0376,2024-12,Standard,14,188.729,897.13
OUT0005503,Sample E-commerce 0376,2025-02,Cold Chain,8,81.974,743.11
OUT0005504,Sample E-commerce 0376,2025-03,Standard,11,83.909,279.53
OUT0005505,Sample E-commerce 0376,2025-04,Standard,14,213.31,748.35
OUT0005506,Sample E-commerce 0376,2025-06,Cold Chain,27,227.743,1611.95
OUT0005507,Sample Pharma 0377,2024-01,Standard,4,60.683,237.06
OUT0005508,Sample Pharma 0377,2024-02,Standard,3,28.867,100.47
OUT0005509,Sample Pharma 0377,2024-03,Standard,2,23.649,127.27
OUT0005510,Sample Pharma 0377,2024-04,Standard,2,25.413,204.13
OUT0005511,Sample Pharma 0377,2024-05,Standard,3,22.901,181.19
OUT0005512,Sample Pharma 0377,2024-06,Standard,4,43.17,379.06
OUT0005513,Sample Pharma 0377,2024-07,Standard,4,44.749,342.29
OUT0005514,Sample Pharma 0377,2024-08,Priority,4,46.297,161.48
OUT0005515,Sample Pharma 0377,2024-09,Standard,3,27.965,221.31
OUT0005516,Sample Pharma 0377,2024-10,Standard,4,48.6,178.16
OUT0005517,Sample Pharma 0377,2024-11,Standard,3,24.145,168.28
OUT0005518,Sample Pharma 0377,2024-12,Standard,5,45.206,239.67
OUT0005519,Sample Pharma 0377,2025-01,Standard,2,20.003,141.15
OUT0005520,Sample Pharma 0377,2025-02,Standard,3,36.053,283.76
OUT0005521,Sample Pharma 0377,2025-03,Cold Chain,3,42.588,260.05
OUT0005522,Sample Pharma 0377,2025-04,Standard,2,28.394,210.09
OUT0005523,Sample Pharma 0377,2025-05,Cold Chain,3,36.47,249.84
OUT0005524,Sample Pharma 0377,2025-06,Standard,5,52.169,499.01
OUT0005525,Sample Manufacturing 0378,2024-01,Standard,9,108.205,1017.54
OUT0005526,Sample Manufacturing 0378,2024-02,Standard,15,181.624,1022.1
OUT0005527,Sample Manufacturing 0378,2024-03,Standard,8,94.286,695.63
OUT0005528,Sample Manufacturing 0378,2024-04,Standard,8,61.088,470.79
OUT0005529,Sample Manufacturing 0378,2024-05,Standard,13,136.6,852.33
OUT0005530,Sample Manufacturing 0378,2024-06,Standard,10,86.125,751.17
OUT0005531,Sample Manufacturing 0378,2024-07,Standard,9,68.937,559.01
OUT0005532,Sample Manufacturing 0378,2024-08,Standard,5,58.316,509.92
OUT0005533,Sample Manufacturing 0378,2024-09,Standard,5,36.183,258.83
OUT0005534,Sample Manufacturing 0378,2024-10,Standard,19,170.792,1599.8
OUT0005535,Sample Manufacturing 0378,2024-11,Standard,12,133.046,687.19
OUT0005536,Sample Manufacturing 0378,2024-12,Standard,13,139.127,799.9
OUT0005537,Sample Manufacturing 0378,2025-01,Standard,13,173.052,959.31
OUT0005538,Sample Manufacturing 0378,2025-02,Standard,9,123.887,661.55
OUT0005539,Sample Manufacturing 0378,2025-03,Standard,10,102.651,815.48
OUT0005540,Sample Manufacturing 0378,2025-05,Standard,21,255.481,1624.91
OUT0005541,Sample Manufacturing 0378,2025-06,Standard,9,105.38,489.48
OUT0005542,Sample E-commerce 0379,2024-01,Standard,12,114.811,610.77
OUT0005543,Sample E-commerce 0379,2024-02,Standard,13,180.714,779.15
OUT0005544,Sample E-commerce 0379,2024-03,Cold Chain,9,76.094,450.32
OUT0005545,Sample E-commerce 0379,2024-04,Standard,12,178.676,1737.7
OUT0005546,Sample E-commerce 0379,2024-05,Standard,14,180.842,830.6
OUT0005547,Sample E-commerce 0379,2024-06,Cold Chain,14,162.185,1071.73
OUT0005548,Sample E-commerce 0379,2024-07,Standard,8,62.082,292.57
OUT0005549,Sample E-commerce 0379,2024-08,Standard,21,318.48,1243.66
OUT0005550,Sample E-commerce 0379,2024-09,Standard,8,123.64,1056.69
OUT0005551,Sample E-commerce 0379,2024-10,Standard,14,188.66,1729.55
OUT0005552,Sample E-commerce 0379,2024-11,Standard,15,226.99,2181.69
OUT0005553,Sample E-commerce 0379,2024-12,Standard,19,245.412,1126.98
OUT0005554,Sample E-commerce 0379,2025-01,Standard,9,130.875,528.03
OUT0005555,Sample E-commerce 0379,2025-02,Standard,6,91.685,760.86
OUT0005556,Sample E-commerce 0379,2025-03,Standard,13,107.945,730.23
